trainname,time,station,x,y
48,690,東雲〜新木場,115,465
48,691,新木場,55,465
49,677,大崎,895,465
49,678,大崎,895,465
49,679,大崎〜大井町,835,465
49,680,大井町,775,465
49,681,大井町,775,465
49,682,大井町〜品川シーサイド,715,465
49,683,品川シーサイド,655,465
49,684,品川シーサイド,655,465
49,685,天王洲アイル,535,465
49,686,天王洲アイル,535,465
49,687,天王洲アイル〜東京テレポート,475,465
49,688,天王洲アイル〜東京テレポート,475,465
49,689,東京テレポート,415,465
49,690,東京テレポート,415,465
49,691,東京テレポート〜国際展示場,355,465
49,692,国際展示場,295,465
49,693,国際展示場,295,465
49,694,東雲,175,465
49,695,東雲,175,465
49,696,東雲〜新木場,115,465
49,697,新木場,55,465
50,687,大崎,895,465
50,688,大崎,895,465
50,689,大崎〜大井町,835,465
50,690,大井町,775,465
50,691,大井町,775,465
50,692,大井町〜品川シーサイド,715,465
50,693,品川シーサイド,655,465
50,694,品川シーサイド,655,465
50,695,品川シーサイド〜天王洲アイル,595,465
50,696,天王洲アイル,535,465
50,697,天王洲アイル〜東京テレポート,475,465
50,698,天王洲アイル〜東京テレポート,475,465
50,699,東京テレポート,415,465
50,700,東京テレポート,415,465
50,701,東京テレポート〜国際展示場,355,465
50,702,国際展示場,295,465
50,703,国際展示場,295,465
50,704,東雲,175,465
50,705,東雲,175,465
50,706,東雲〜新木場,115,465
50,707,新木場,55,465
51,697,大崎,895,465
51,698,大崎,895,465
51,699,大崎〜大井町,835,465
51,700,大井町,775,465
51,701,大井町,775,465
51,702,大井町〜品川シーサイド,715,465
51,703,品川シーサイド,655,465
51,704,品川シーサイド,655,465
51,705,天王洲アイル,535,465
51,706,天王洲アイル,535,465
51,707,天王洲アイル〜東京テレポート,475,465
51,708,天王洲アイル〜東京テレポート,475,465
51,709,東京テレポート,415,465
51,710,東京テレポート,415,465
51,711,東京テレポート〜国際展示場,355,465
51,712,国際展示場,295,465
51,713,国際展示場〜東雲,235,465
51,714,東雲,175,465
51,715,東雲〜新木場,115,465
51,716,東雲〜新木場,115,465
51,717,新木場,55,465
52,703,大崎,895,465
52,704,大崎,895,465
52,705,大崎〜大井町,835,465
52,706,大井町,775,465
52,707,大井町,775,465
52,708,大井町〜品川シーサイド,715,465
52,709,品川シーサイド,655,465
52,710,品川シーサイド,655,465
52,711,品川シーサイド〜天王洲アイル,595,465
52,712,天王洲アイル,535,465
52,713,天王洲アイル〜東京テレポート,475,465
52,714,天王洲アイル〜東京テレポート,475,465
52,715,東京テレポート,415,465
52,716,東京テレポート,415,465
52,717,東京テレポート〜国際展示場,355,465
52,718,国際展示場,295,465
52,719,国際展示場,295,465
52,720,東雲,175,465
52,721,東雲,175,465
52,722,東雲〜新木場,115,465
52,723,新木場,55,465
53,709,大崎,895,465
53,710,大崎,895,465
53,711,大崎〜大井町,835,465
53,712,大井町,775,465
53,713,大井町,775,465
53,714,大井町〜品川シーサイド,715,465
53,715,品川シーサイド,655,465
53,716,品川シーサイド,655,465
53,717,品川シーサイド〜天王洲アイル,595,465
53,718,天王洲アイル,535,465
53,719,天王洲アイル〜東京テレポート,475,465
53,720,天王洲アイル〜東京テレポート,475,465
53,721,東京テレポート,415,465
53,722,東京テレポート,415,465
53,723,東京テレポート〜国際展示場,355,465
53,724,国際展示場,295,465
53,725,国際展示場,295,465
53,726,東雲,175,465
53,727,東雲,175,465
53,728,東雲〜新木場,115,465
53,729,新木場,55,465
54,719,大崎,895,465
54,720,大崎,895,465
54,721,大崎〜大井町,835,465
54,722,大井町,775,465
54,723,大井町,775,465
54,724,大井町〜品川シーサイド,715,465
54,725,品川シーサイド,655,465
54,726,品川シーサイド,655,465
54,727,天王洲アイル,535,465
54,728,天王洲アイル,535,465
54,729,天王洲アイル〜東京テレポート,475,465
54,730,天王洲アイル〜東京テレポート,475,465
54,731,東京テレポート,415,465
54,732,東京テレポート,415,465
54,733,東京テレポート〜国際展示場,355,465
54,734,国際展示場,295,465
54,735,国際展示場,295,465
54,736,東雲,175,465
54,737,東雲,175,465
54,738,東雲〜新木場,115,465
54,739,新木場,55,465
55,727,大崎,895,465
55,728,大崎,895,465
55,729,大崎〜大井町,835,465
55,730,大井町,775,465
55,731,大井町,775,465
55,732,大井町〜品川シーサイド,715,465
55,733,品川シーサイド,655,465
55,734,品川シーサイド,655,465
55,735,天王洲アイル,535,465
55,736,天王洲アイル,535,465
55,737,天王洲アイル〜東京テレポート,475,465
55,738,天王洲アイル〜東京テレポート,475,465
55,739,東京テレポート,415,465
55,740,東京テレポート,415,465
55,741,東京テレポート〜国際展示場,355,465
55,742,国際展示場,295,465
55,743,国際展示場〜東雲,235,465
55,744,東雲,175,465
55,745,東雲〜新木場,115,465
55,746,東雲〜新木場,115,465
55,747,新木場,55,465
56,737,大崎,895,465
56,738,大崎,895,465
56,739,大崎〜大井町,835,465
56,740,大井町,775,465
56,741,大井町,775,465
56,742,大井町〜品川シーサイド,715,465
56,743,品川シーサイド,655,465
56,744,品川シーサイド,655,465
56,745,品川シーサイド〜天王洲アイル,595,465
56,746,天王洲アイル,535,465
56,747,天王洲アイル〜東京テレポート,475,465
56,748,天王洲アイル〜東京テレポート,475,465
56,749,東京テレポート,415,465
56,750,東京テレポート,415,465
56,751,東京テレポート〜国際展示場,355,465
56,752,国際展示場,295,465
56,753,国際展示場,295,465
56,754,東雲,175,465
56,755,東雲,175,465
56,756,東雲〜新木場,115,465
56,757,新木場,55,465
57,746,大崎,895,465
57,747,大崎,895,465
57,748,大崎〜大井町,835,465
57,749,大崎〜大井町,835,465
57,750,大井町,775,465
57,751,大井町,775,465
57,752,大井町〜品川シーサイド,715,465
57,753,品川シーサイド,655,465
57,754,品川シーサイド〜天王洲アイル,595,465
57,755,天王洲アイル,535,465
57,756,天王洲アイル,535,465
57,757,天王洲アイル〜東京テレポート,475,465
57,758,天王洲アイル〜東京テレポート,475,465
57,759,東京テレポート,415,465
57,760,東京テレポート〜国際展示場,355,465
57,761,国際展示場,295,465
57,762,国際展示場,295,465
57,763,国際展示場〜東雲,235,465
57,764,東雲,175,465
57,765,東雲〜新木場,115,465
57,766,東雲〜新木場,115,465
57,767,新木場,55,465
58,756,大崎,895,465
58,757,大崎,895,465
58,758,大崎〜大井町,835,465
58,759,大崎〜大井町,835,465
58,760,大井町,775,465
58,761,大井町,775,465
58,762,大井町〜品川シーサイド,715,465
